0	0.00002
0.4	0.00039
0.8	0.00087
1.2	0.00135
1.6	0.00171
2	0.00213
2.4	0.00252
2.8	0.00290
3.2	0.00329
3.6	0.00371
4	0.00410
4.4	0.00448
4.8	0.00491
5.2	0.00529
5.6	0.00570
6	0.00609
6.4	0.00649
6.8	0.00689
7.2	0.00729
7.6	0.00770
8	0.00809
8.4	0.00849
8.8	0.00891
9.2	0.00930
9.6	0.00968
10	0.01009
10.4	0.01049
10.8	0.01089
11.2	0.01130
11.6	0.01168
12	0.01210
12.4	0.01249
12.8	0.01290
13.2	0.01330
13.6	0.01369
14	0.01409
14.4	0.01449
14.8	0.01490
15.2	0.01529
15.6	0.01570
16	0.01608
16.4	0.01649
16.8	0.01692
17.2	0.01728
17.6	0.01768
18	0.01811
18.4	0.01850
18.8	0.01888
19.2	0.01929
19.6	0.01970
20	0.02003
20.4	0.01996
20.8	0.02001
21.2	0.01994
21.6	0.01999
22	0.02000
22.4	0.01999
22.8	0.01997
23.2	0.01998
23.6	0.01997
24	0.01998
24.4	0.01999
24.8	0.01999
25.2	0.01997
25.6	0.01998
26	0.01997
26.4	0.01997
26.8	0.01998
27.2	0.01998
27.6	0.01999
28	0.01998
28.4	0.01999
28.8	0.01998
29.2	0.01999
29.6	0.01999
30	0.01999
30.4	0.01999
30.8	0.01997
31.2	0.01995
31.6	0.01997
32	0.01997
32.4	0.01997
32.8	0.01998
33.2	0.02000
33.6	0.01999
34	0.01999
34.4	0.01998
34.8	0.01999
35.2	0.01999
35.6	0.01997
36	0.01996
36.4	0.01996
36.8	0.01997
37.2	0.01998
37.6	0.01999
38	0.01998
38.4	0.01997
38.8	0.01996
39.2	0.01998
39.6	0.01999
40	0.01998
60	0.01998
80	0.01999
100	0.01999
120	0.01999
140	0.01997
160	0.01998
180	0.01998
200	0.01998
220	0.01998
240	0.01998
260	0.01999
280	0.01998
300	0.01997
320	0.01997
340	0.01997
360	0.01999
380	0.01999
400	0.01999
420	0.01998
440	0.01998
460	0.01997
480	0.01996
500	0.01997
520	0.01997
540	0.01999
560	0.01998
580	0.01999
600	0.01999
620	0.02000
640	0.01998
660	0.01999
680	0.01998
700	0.01999
720	0.01998
740	0.01998
760	0.01999
780	0.01998
800	0.01999
820	0.01997
840	0.01997
860	0.01998
880	0.01997
900	0.01999
920	0.01999
940	0.01997
960	0.01998
980	0.01998
1000	0.01997
1020	0.01998
1040	0.01998
1060	0.01999
1080	0.01999
1100	0.01998
1120	0.01997
1140	0.01999
1160	0.01997
1180	0.01998
1200	0.01997
1220	0.01998
1240	0.01998
1260	0.01998
1280	0.01997
1300	0.01998
1320	0.01998
1340	0.01998
1360	0.01998
1380	0.01997
1400	0.01997
1420	0.01998
1440	0.01998
1460	0.01997
1480	0.01998
1500	0.01998
1520	0.01997
1540	0.01998
1560	0.01998
1580	0.01998
1600	0.01998
1620	0.01997
1640	0.01999
1660	0.01997
1680	0.01998
1700	0.01998
1720	0.01997
1740	0.01997
1760	0.01997
1780	0.01998
1800	0.01997
1820	0.01999
1840	0.01998
1860	0.01998
1880	0.01998
