0	0
0.00166667	0.000346667
0.00333333	0.000693333
0.005	0.00104
0.00666667	0.00138667
0.00833333	0.00173333
0.01	0.00208
0.0116667	0.00242667
0.0133333	0.00277333
0.015	0.00312
0.0166667	0.00346667
0.0183333	0.00381333
0.02	0.00416
0.0216667	0.00450667
0.0233333	0.00485333
0.025	0.0052
0.0266667	0.00554667
0.0283333	0.00589333
0.03	0.00624
0.0316667	0.00658667
0.0333333	0.00693333
0.035	0.00728
0.0366667	0.00762667
0.0383333	0.00797333
0.04	0.00832
0.0416667	0.00866667
0.0433333	0.00901333
0.045	0.00936
0.0466667	0.00970667
0.0483333	0.0100533
0.05	0.0104
0.0516667	0.0107467
0.0533333	0.0110933
0.055	0.01144
0.0566667	0.0117867
0.0583333	0.0121333
0.06	0.01248
0.0616667	0.0128267
0.0633333	0.0131733
0.065	0.01352
0.0666667	0.0138667
0.0683333	0.0142133
0.07	0.01456
0.0716667	0.0149067
0.0733333	0.0152533
0.075	0.0156
0.0766667	0.0159467
0.0783333	0.0162933
0.08	0.01664
0.0816667	0.0169867
0.0833333	0.0173333
0.085	0.01768
0.0866667	0.0180267
0.0883333	0.0183733
0.09	0.01872
0.0916667	0.0190667
0.0933333	0.0194133
0.095	0.01976
0.0966667	0.0201067
0.0983333	0.0204533
0.1	0.0208
0.115	0.0208
0.13	0.0208
0.145	0.0208
0.16	0.0208
0.175	0.0208
0.19	0.0208
0.205	0.0208
0.22	0.0208
0.235	0.0208
0.25	0.0208
0.265	0.0208
0.28	0.0208
0.295	0.0208
0.31	0.0208
0.325	0.0208
0.34	0.0208
0.355	0.0208
0.37	0.0208
0.385	0.0208
0.4	0.0208
0.415	0.0208
0.43	0.0208
0.445	0.0208
0.46	0.0208
0.475	0.0208
0.49	0.0208
0.505	0.0208
0.52	0.0208
0.535	0.0208
0.55	0.0208
0.565	0.0208
0.58	0.0208
0.595	0.0208
0.61	0.0208
0.625	0.0208
0.64	0.0208
0.655	0.0208
0.67	0.0208
0.685	0.0208
0.7	0.0208
0.715	0.0208
0.73	0.0208
0.745	0.0208
0.76	0.0208
0.775	0.0208
0.79	0.0208
0.805	0.0208
0.82	0.0208
0.835	0.0208
0.85	0.0208
0.865	0.0208
0.88	0.0208
0.895	0.0208
0.91	0.0208
0.925	0.0208
0.94	0.0208
0.955	0.0208
0.97	0.0208
0.985	0.0208
1	0.0208
2	0.0204667
3	0.0201333
4	0.0198
5	0.0194667
6	0.0191333
7	0.0188
8	0.0184667
9	0.0181333
10	0.0178
11	0.0174667
12	0.0171333
13	0.0168
14	0.0164667
15	0.0161333
16	0.0158
17	0.0154667
18	0.0151333
19	0.0148
20	0.0144667
21	0.0141333
22	0.0138
23	0.0134667
24	0.0131333
25	0.0128
26	0.0124667
27	0.0121333
28	0.0118
29	0.0114667
30	0.0111333
31	0.0108
32	0.0104667
33	0.0101333
34	0.0098
35	0.00946667
36	0.00913333
37	0.0088
38	0.00846667
39	0.00813333
40	0.0078
41	0.00746667
42	0.00713333
43	0.0068
44	0.00646667
45	0.00613333
46	0.0058
47	0.00546667
48	0.00513333
49	0.0048
50	0.00446667
51	0.00413333
52	0.0038
53	0.00346667
54	0.00313333
55	0.0028
56	0.00246667
57	0.00213333
58	0.0018
59	0.00146667
60	0.00113333
61	0.0008
62	0.00113333
63	0.00146667
64	0.0018
65	0.00213333
66	0.00246667
67	0.0028
68	0.00313333
69	0.00346667
70	0.0038
71	0.00413333
72	0.00446667
73	0.0048
74	0.00513333
75	0.00546667
76	0.0058
77	0.00613333
78	0.00646667
79	0.0068
80	0.00713333
81	0.00746667
82	0.0078
83	0.00813333
84	0.00846667
85	0.0088
86	0.00913333
87	0.00946667
88	0.0098
89	0.0101333
90	0.0104667
91	0.0108
92	0.0111333
93	0.0114667
94	0.0118
95	0.0121333
96	0.0124667
97	0.0128
98	0.0131333
99	0.0134667
100	0.0138
101	0.0141333
102	0.0144667
103	0.0148
104	0.0151333
105	0.0154667
106	0.0158
107	0.0161333
108	0.0164667
109	0.0168
110	0.0171333
111	0.0174667
112	0.0178
113	0.0181333
114	0.0184667
115	0.0188
116	0.0191333
117	0.0194667
118	0.0198
119	0.0201333
120	0.0204667
121	0.0208
122	0.0204667
123	0.0201333
124	0.0198
125	0.0194667
126	0.0191333
127	0.0188
128	0.0184667
129	0.0181333
